event_on,demand_sales_eur,cogs_eur,dgm_eur,number_orders,number_orders_tracked,number_visits,marketing_cost,google_clicks,google_cost_eur,number_of_skus_with_discount,number_of_skus_with_discount_retail,number_of_skus_with_discount_closeout,number_of_skus_with_discount_own_brand,number_of_skus_with_discount_new,number_of_skus_with_discount_old,number_of_skus_with_discount_own_brand_new,number_of_skus_with_discount_own_brand_old,number_of_skus_with_discount_retail_new,number_of_skus_with_discount_retail_old,number_of_skus_with_discount_closeout_new,number_of_skus_with_discount_closeout_old,number_of_skus,number_of_skus_retail,number_of_skus_closeout,number_of_skus_own_brand,number_of_skus_new,number_of_skus_old,number_of_skus_closeout_new,number_of_skus_closeout_old,number_of_skus_own_brand_new,number_of_skus_own_brand_old,number_of_skus_retail_new,number_of_skus_retail_old,available_stock_value_after_discount_complete_eur,available_stock_value_after_discount_complete_retail_eur,available_stock_value_after_discount_complete_closeout_eur,available_stock_value_after_discount_complete_own_product_eur,available_stock_value_after_discount_complete_new_eur,available_stock_value_after_discount_complete_old_eur,available_stock_value_after_discount_complete_closeout_new_eur,available_stock_value_after_discount_complete_closeout_old_eur,available_stock_value_after_discount_complete_own_product_new_eur,available_stock_value_after_discount_complete_own_product_old_eur,available_stock_value_after_discount_complete_retail_new_eur,available_stock_value_after_discount_complete_retail_old_eur,available_stock_value_before_discount_complete_eur,available_stock_value_before_discount_complete_retail_eur,available_stock_value_before_discount_complete_closeout_eur,available_stock_value_before_discount_complete_own_product_eur,available_stock_value_before_discount_complete_new_eur,available_stock_value_before_discount_complete_old_eur,available_stock_value_before_discount_complete_closeout_new_eur,available_stock_value_before_discount_complete_closeout_old_eur,available_stock_value_before_discount_complete_own_product_new_eur,available_stock_value_before_discount_complete_own_product_old_eur,available_stock_value_before_discount_complete_retail_new_eur,available_stock_value_before_discount_complete_retail_old_eur,available_stock_value_after_discount_only_discounted_skus_eur,available_stock_value_before_discount_only_discounted_skus_eur,number_units_discounted,number_units_complete,dgm_expectation_perc,target_cpr,avg_temp,avg_temperature_degC_prev_year_avg,fraction_on_holiday,is_percentage_on_top,is_percentage_on_top_applicable,is_black_week_event,is_season_sale_event,number_days_after_last_event,number_days_till_next_event,marketing_budget,sCM,email_recipients,email_visits,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_Sun_to_Mon_Shift,is_Peak_Driving_Public_Holiday,is_temp_drop_flag,internal_Week_of_SS_Season,internal_Week_of_FW_Season,internalWeeks_until_SeasonalSaleStart,internalWeeks_since_SeasonalSaleStart,sku_with_discount_%,cr_tracked_%,aov_eur,cpc,stock_discount_rate_total_%,stock_discount_rate_discounted_%,dgm_perc,cpr_perc,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week
2023-06-21,4309389.850000001,2488840.8099999996,1820549.04,30249.0,21432.0,739815.0,286834.99679999996,68230.14285714286,31962.714285714286,181761.14285714287,167734.57142857142,7345.857142857143,6680.714285714285,154927.42857142858,26833.714285714286,3927.285714285714,2753.4285714285716,149841.2857142857,17893.285714285714,1158.857142857143,6187.0,212797.85714285713,198678.14285714287,7346.285714285715,6773.428571428572,185282.14285714287,27444.428571428572,1159.2857142857142,6187.0,3998.0,2753.4285714285716,180124.85714285713,18504.0,74466655.2057143,57097688.07428571,7017304.731428572,10351662.39857143,61774645.02428572,12535193.620000001,1503049.1442857143,5514255.591428571,6065347.435714287,4132488.5342857144,54206248.44428571,2888449.4957142854,98110968.90428571,66398858.28571428,13078572.737142857,18633537.881428573,73445790.6757143,24508361.66285714,2371255.882857143,10707316.854285715,9537859.1,8941852.352857143,61536675.692857146,4859192.455714285,63711137.455714285,87355451.15142858,1262895.2857142857,1404715.142857143,0.42742857142857144,0.06365714285714286,19.585714285714285,19.114285714285717,0.0,0.0,0.0,0.0,0.0,35.0,4.0,329548.6799714286,1533714.0432000002,753456.0,17514.0,0.0,2.0,2.0,0.0,0.0,0.0,25.428571428571427,0.0,5.571428571428571,0.0,0.8541493100427301,0.028969404513290484,142.46387814473206,0.4684544535197054,0.24099561917116663,0.18876576546468837,0.42246097553694284,0.06656046604834323,0.0,0.0
2023-06-22,4470351.93,2592426.8600000003,1877925.07,31301.0,21991.0,760869.0,297856.8273,70355.42857142857,33286.25428571428,182007.42857142858,167999.14285714287,7361.142857142857,6647.142857142857,155200.2857142857,26807.14285714286,3908.5714285714284,2738.5714285714284,150113.14285714287,17886.0,1178.5714285714287,6182.571428571428,212668.7142857143,198579.7142857143,7361.571428571428,6727.428571428572,185189.14285714287,27408.571428571428,1179.0,6182.571428571428,3966.8571428571427,2738.5714285714284,180043.2857142857,18487.428571428572,74505413.05999999,57063923.21857143,7173078.164285714,10268411.677142857,61704102.91285714,12646294.958571428,1508487.9,5664590.267142857,6019546.567142857,4096820.11,54176068.44428571,2884884.5828571427,98528775.53428571,66485956.95142857,13314160.137142858,18728658.445714287,73691753.67857143,24682006.662857145,2392814.1114285714,10921346.025714288,9668002.287142856,8908611.158571428,61630937.278571434,4852049.4799999995,63935340.93285714,87958703.40571429,1273155.5714285714,1411656.7142857143,0.4265714285714286,0.06367142857142857,20.3,19.2,0.0,0.0,0.0,0.0,1.0,30.571428571428573,3.0,330030.01471428573,1580068.2427000003,742211.0,23011.0,1.0,1.0,2.0,0.0,0.0,0.0,25.571428571428573,0.0,5.428571428571429,0.0,0.8558260634749822,0.028902478613269826,142.81818248618254,0.47311564951836393,0.24382077564666527,0.1940468634527026,0.420084391431795,0.06662939114505019,0.0,0.0
2023-06-23,4510030.57,2625283.1,1884747.47,31462.0,21991.0,762381.0,305305.0255,72132.57142857143,34323.095714285715,182289.57142857142,168284.7142857143,7381.428571428572,6623.428571428572,155545.85714285713,26743.714285714286,3903.1428571428573,2720.285714285714,150426.57142857142,17858.14285714286,1216.142857142857,6165.285714285715,212335.42857142858,198262.2857142857,7382.285714285715,6690.857142857143,184936.0,27328.714285714286,1216.7142857142858,6165.571428571428,3948.5714285714284,2720.285714285714,179770.7142857143,18442.85714285714,74499327.57,56984138.16285715,7326913.348571428,10188276.058571428,61618489.81,12727521.085714286,1532205.1885714286,5794708.161428571,5980531.854285715,4057377.7771428567,54105752.76571429,2875435.15,98918202.43428572,66543268.407142855,13549287.484285714,18825646.542857144,73952027.96714287,24812857.79,2442233.847142857,11107053.637142856,9808485.018571427,8866795.095714284,61701309.10000001,4839009.058571428,64156416.91714285,88575291.78,1282978.0,1417402.857142857,0.4257142857142857,0.06368571428571429,20.457142857142856,19.557142857142857,0.0,0.0,0.0,0.0,2.0,26.0,2.142857142857143,330511.3494571429,1579442.4445000002,432742.0,15481.0,1.0,1.0,1.0,0.0,0.0,0.0,25.714285714285715,0.0,5.285714285714286,0.0,0.8584981444453115,0.02884515747375656,143.34850200241561,0.47583352477977053,0.24685926617507936,0.19979436770889036,0.4179012626958757,0.06769466875254461,0.0,0.0
2023-06-24,4493262.0,2621524.3000000003,1871737.7,31408.0,21956.0,762059.0,308623.30350000004,73036.71428571429,34884.514285714286,182717.0,168644.0,7457.285714285715,6615.714285714285,155945.14285714287,26771.85714285714,3908.714285714286,2707.0,150777.85714285713,17866.14285714286,1258.5714285714287,6198.714285714285,212511.85714285713,198383.0,7458.571428571428,6670.285714285715,185092.7142857143,27348.714285714286,1259.2857142857142,6199.285714285715,3941.285714285714,2707.0,179892.14285714287,18442.428571428572,74651391.91857143,57046439.02857143,7490488.301428571,10114464.59,61674686.282857135,12824956.504285714,1557027.3985714286,5933460.9028571425,5946028.242857143,4019619.921428572,54171630.64,2871875.6828571423,99468024.76428571,66729716.23571428,13804874.938571429,18933433.59,74341653.17,24974622.46,2493521.9385714284,11311353.0,9956073.282857144,8828543.877142856,61892057.947142854,4834725.582857142,64386768.82,89203401.6642857,1293939.0,1425575.0,0.4248571428571428,0.0637,20.585714285714285,19.88571428571429,0.0,0.0,0.0,0.0,3.0,21.285714285714285,1.4285714285714286,330992.6842,1563114.3965,432742.0,15481.0,1.0,1.0,1.0,0.0,0.0,0.0,25.857142857142858,0.0,5.142857142857143,0.0,0.8597967306698181,0.028811417488672136,143.06106724401425,0.4776298417429981,0.24949357247742165,0.2047723303645993,0.41656544844257914,0.06868580187400602,0.0,0.0
2023-06-25,4614132.1899999995,2705077.04,1909055.1500000001,32375.0,22515.0,773679.0,313211.1179,74218.57142857143,35618.54714285715,183631.57142857142,169442.14285714287,7567.285714285715,6622.142857142857,156747.7142857143,26883.85714285714,3924.4285714285716,2697.714285714286,151519.0,17923.14285714286,1304.2857142857142,6263.0,213273.7142857143,199040.7142857143,7569.0,6664.0,185750.2857142857,27453.285714285714,1305.142857142857,6263.857142857143,3944.285714285714,2697.714285714286,180500.85714285713,18491.714285714286,74962525.74142857,57249592.82,7663943.715714286,10048989.207142858,61872625.04142857,12939469.824285716,1582758.2785714287,6081185.437142857,5917302.598571428,3984170.898571429,54372564.16285714,2874113.4942857143,100214873.67999999,67078431.70142857,14081098.767142858,19055343.21142857,74894293.67428572,25170149.12857143,2546356.8971428573,11534741.87142857,10112736.535714285,8795090.959999999,62235200.24142857,4840316.297142857,64750589.11857142,90002937.05714287,1307497.2857142857,1436812.857142857,0.424,0.06401428571428572,20.75714285714286,19.6,0.0,0.0,0.0,0.0,4.0,16.428571428571427,0.8571428571428571,331169.4685142857,1595844.0321000002,743009.0,25186.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.8610136136259507,0.029101216395947156,142.5214576061776,0.47991421092140973,0.2519820363113531,0.20941885620853407,0.41374088807802456,0.06788082894088045,0.0,0.0
2023-06-26,4741720.9399999995,2786823.73,1954897.21,33100.0,22951.0,774714.0,314063.355,74761.57142857143,35961.47285714286,183510.14285714287,169397.57142857142,7570.142857142857,6542.428571428572,156742.42857142858,26767.714285714286,3872.714285714286,2669.714285714286,151527.7142857143,17869.85714285714,1342.0,6228.142857142857,212831.85714285713,198676.57142857142,7571.857142857143,6583.428571428572,185434.85714285713,27327.14285714286,1342.857142857143,6229.0,3891.5714285714284,2669.8571428571427,180200.42857142858,18428.285714285714,74894579.45142858,57162289.18714286,7790319.2514285715,9941971.012857143,61758955.03285714,12986897.799999999,1605981.19,6184338.0600000005,5858616.258571428,3937529.7585714287,54294357.58142857,2865029.987142857,100436619.17428572,67076972.471428566,14269466.852857143,19090179.849999998,75048045.4,25239847.152857143,2593297.3771428573,11676169.477142857,10208611.577142855,8735743.271428572,62246136.44571429,4827934.4057142865,64785798.65285714,90327838.37571429,1313716.7142857143,1441081.857142857,0.424,0.06432857142857143,20.642857142857142,19.5,0.0,0.0,0.0,0.0,5.0,11.428571428571429,0.42857142857142855,331346.2528285715,1640833.855,684544.0,23917.0,2.0,0.0,1.0,0.0,0.0,0.0,26.142857142857142,0.0,4.857142857142857,0.0,0.862230613972264,0.029625126175595123,143.2544090634441,0.48101547586517895,0.25431003087165394,0.21323483136612942,0.41227588774973334,0.06623404434255889,0.0,0.0
2023-06-27,4782154.84,2813791.32,1968363.52,33264.0,23106.0,775369.0,315094.314,75100.71428571429,35985.25142857143,183444.57142857142,169357.57142857142,7594.142857142857,6492.857142857143,156776.85714285713,26667.714285714286,3841.8571428571427,2651.0,151544.57142857142,17813.0,1390.4285714285713,6203.714285714285,212498.85714285713,198369.42857142858,7595.428571428572,6534.0,185207.2857142857,27222.14285714286,1390.857142857143,6204.571428571428,3860.714285714286,2651.285714285714,179955.7142857143,18366.285714285714,74900342.45285714,57138113.07857143,7778318.984285714,9983910.391428571,61830691.29285713,12922688.37857143,1626303.6314285714,6152015.350000001,5927018.2,3912815.7671428574,54277369.45857143,2857857.2657142854,100469106.84428571,67078987.60857142,14269697.831428573,19120421.404285714,75193772.77714287,25128371.284285717,2640024.507142857,11629673.324285714,10293489.524285715,8682855.45,62260258.74428572,4815842.51,64987029.60285715,90555793.99428572,1317910.7142857143,1443291.857142857,0.424,0.06464285714285714,19.87142857142857,19.985714285714288,0.0,0.0,0.0,0.0,5.0,6.428571428571429,1.4285714285714286,331523.03714285715,1653269.2060000002,621472.0,22364.0,2.0,0.0,0.0,0.0,0.0,0.0,26.285714285714285,0.0,4.714285714285714,0.0,0.8632732142424968,0.02980000490089235,143.76367364117363,0.4791599090744809,0.2544937960985051,0.21407950059461156,0.4116059780280975,0.06588960929587968,0.0,0.0
2023-06-28,4800663.82,2829218.93,1971444.89,33193.0,23128.0,772512.0,309215.95210000005,74310.28571428571,35182.385714285716,180421.0,166341.2857142857,7627.142857142857,6452.571428571428,153821.7142857143,26599.285714285714,3815.714285714286,2636.8571428571427,148577.85714285713,17763.428571428572,1428.142857142857,6199.0,212213.85714285713,198086.7142857143,7633.571428571428,6493.571428571428,185018.42857142858,27126.571428571428,1433.7142857142858,6199.857142857143,3834.285714285714,2637.285714285714,179750.42857142858,18289.428571428572,74802186.19285713,57060212.98428571,7791313.855714285,9950659.354285713,61806391.047142856,12850563.721428571,1648481.7957142857,6142832.055714286,5912092.275714286,3896203.5114285713,54245816.97285714,2811528.1571428576,100379010.77714287,67072433.52285714,14250631.138571428,19055946.115714286,75216917.05142857,25016862.29857143,2681417.5142857144,11569213.624285715,10265971.222857144,8647611.32142857,62269528.31428571,4800037.352857143,64376508.17,89953332.75428571,1305642.857142857,1439866.7142857143,0.424,0.06495714285714287,19.2,20.285714285714285,0.0,0.0,0.0,0.0,5.0,1.4285714285714286,2.4285714285714284,331699.8214571429,1662228.9379,621472.0,22364.0,2.0,0.0,0.0,0.0,0.0,0.0,26.428571428571427,0.0,4.571428571428571,0.0,0.8501848202991996,0.029938693508968144,144.62880185581298,0.4734524349638197,0.2548025168435889,0.21076188072707713,0.41066089272628964,0.06441108223653953,0.0,0.0
2023-06-29,4646051.97,2738018.28,1908033.69,31967.0,22337.0,750487.0,303048.9317,73130.85714285714,34434.75,178164.57142857142,164072.0,7658.0,6434.571428571428,151696.42857142858,26468.14285714286,3802.8571428571427,2631.714285714286,146426.42857142858,17645.571428571428,1467.142857142857,6190.857142857143,211864.42857142858,197719.14285714287,7669.428571428572,6475.857142857143,184819.7142857143,26976.428571428572,1477.7142857142858,6191.714285714285,3821.5714285714284,2632.285714285714,179520.42857142858,18152.428571428572,75078202.78428571,57121537.01142857,7874837.0600000005,10081828.712857144,62086664.0457143,12848065.331428573,1688192.6585714284,6186644.398571429,6038044.329999999,3903163.672857143,54360427.057142854,2758257.2614285713,100367916.81285715,67094194.59428571,14273861.21142857,18999861.007142857,75291739.35142858,24932704.054285713,2726897.6471428573,11546963.564285714,10239294.781428572,8619945.51142857,62325546.92285715,4765794.978571429,64086611.28428572,89376325.31285714,1294044.0,1436362.857142857,0.424,0.06527142857142856,18.814285714285713,20.52857142857143,0.0,0.0,0.0,0.0,4.0,1.8571428571428572,3.4285714285714284,331876.6057714286,1604984.7582999999,406645.0,13036.0,1.0,1.0,0.0,0.0,0.0,0.0,26.571428571428573,0.0,4.428571428571429,0.0,0.8409366906465118,0.029763340337674072,145.3390049113148,0.470864848920526,0.2519700999247184,0.20409737708524078,0.4106785077567697,0.06522719368117616,0.0,0.0
2023-06-30,4629869.23,2730513.08,1899356.15,31875.0,22397.0,756525.0,305999.10380000004,73717.42857142857,34655.08,175515.14285714287,161450.2857142857,7665.714285714285,6399.142857142857,149205.42857142858,26309.714285714286,3772.0,2627.1428571428573,143956.85714285713,17493.428571428572,1476.5714285714287,6189.142857142857,211646.7142857143,197524.0,7682.428571428572,6440.285714285715,184765.7142857143,26813.285714285714,1492.7142857142858,6189.714285714285,3790.4285714285716,2627.8571428571427,179482.57142857142,17995.714285714286,75171330.76571429,57179196.62428571,7943481.737142858,10048652.405714286,62200537.15714286,12829010.868571429,1711174.3557142857,6232307.377142857,6015918.14,3893790.697142857,54473444.66142857,2702912.794285714,100288935.70285715,67080950.38714285,14273510.215714285,18934475.101428572,75299928.74142858,24847224.221428573,2744708.7399999998,11528801.475714285,10197138.455714285,8598393.074285714,62358081.547142856,4720029.671428571,63590366.61857144,88707971.55571428,1281291.2857142857,1432472.857142857,0.424,0.06558571428571429,18.8,20.61428571428571,0.0,0.0,0.0,0.0,3.0,2.4285714285714284,4.285714285714286,332053.39008571435,1593357.0462,479223.0,15236.0,1.0,1.0,1.0,0.0,0.0,0.0,26.714285714285715,0.0,4.285714285714286,0.0,0.8292835702623037,0.029605102276858003,145.25079937254904,0.470107010941394,0.2504524029606118,0.19856702147966276,0.4102396969859988,0.06609238589660987,0.0,0.0
2023-07-01,4740211.18,2797326.82,1942884.36,32439.0,22919.0,780586.0,319192.3719,76431.71428571429,36070.18571428572,172489.0,158527.14285714287,7624.857142857143,6337.0,146468.57142857142,26020.428571428572,3721.5714285714284,2615.4285714285716,141266.14285714287,17261.0,1480.857142857143,6144.0,210848.42857142858,196823.7142857143,7646.714285714285,6378.0,184265.2857142857,26516.0,1502.4285714285713,6144.285714285715,3739.714285714286,2616.285714285714,179023.14285714287,17755.428571428572,75110946.57857142,57103713.958571434,8001742.848571429,10005489.772857143,62182491.07428572,12788470.574285714,1732989.3599999999,6268753.482857143,5986781.181428571,3881549.3085714285,54462720.532857135,2638167.7814285713,100003747.49857143,66900936.822857134,14252723.288571429,18850087.38857143,75144839.50714287,24718923.06142857,2760583.3857142855,11492139.902857142,10142224.908571428,8570703.194285715,62242031.21428572,4656079.964285715,62947880.470000006,87840681.39,1266584.857142857,1425633.4285714286,0.424,0.0659,18.585714285714285,19.985714285714284,0.0,0.0,0.0,0.0,2.0,3.142857142857143,5.0,332230.1744,1623691.9881000002,479223.0,15236.0,1.0,1.0,1.0,0.0,0.0,0.0,26.857142857142858,0.14285714285714285,4.142857142857143,0.0,0.8180710720429503,0.02936127473462245,146.12692068189523,0.4719269487983672,0.24891868097598646,0.1933985576138596,0.4098729542256386,0.06733716279281887,0.0,0.0
2023-07-02,4737244.7,2795206.4099999997,1942038.29,32110.0,22834.0,791925.0,331924.0571,78347.71428571429,36966.68,169007.2857142857,155207.42857142858,7549.714285714285,6250.142857142857,143398.0,25609.285714285714,3652.5714285714284,2597.5714285714284,138264.57142857142,16942.85714285714,1480.857142857143,6068.857142857143,209433.0,195565.7142857143,7576.285714285715,6291.0,183269.85714285713,26096.571428571428,1507.4285714285713,6068.857142857143,3670.4285714285716,2598.5714285714284,178092.0,17429.14285714286,74867369.15285714,56868302.894285716,8049145.568571429,9949920.691428572,62004496.55857142,12724765.474285712,1753630.8614285714,6295514.701428572,5948514.432857143,3866111.2600000002,54302351.26428572,2563139.5100000002,99485493.05285715,66532252.135714285,14210845.005714284,18742395.91142857,74802729.98571429,24544655.945714287,2774591.327142857,11436253.67857143,10070825.971428571,8536274.941428572,61957312.69,4572127.327142857,62160470.22285714,86778594.12285714,1249110.0,1415372.5714285714,0.424,0.06622857142857143,18.085714285714285,19.557142857142857,0.0,0.0,0.0,0.0,1.0,4.0,5.571428571428571,341204.2277428572,1610114.2329,168956.0,5531.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,0.2857142857142857,4.0,0.0,0.8069754323066838,0.02883353852953247,147.53175646216133,0.4718284424379232,0.2474544091259645,0.18834443426346148,0.40995101857415134,0.07006690135723831,0.0,0.0
2023-07-03,4696871.7,2765755.67,1931116.03,31876.0,22765.0,802598.0,340803.4792,79397.57142857143,37437.724285714285,166367.42857142858,152533.57142857142,7593.714285714285,6240.142857142857,140981.0,25386.428571428572,3641.0,2599.1428571428573,135837.85714285713,16695.714285714286,1502.142857142857,6091.571428571428,209113.42857142858,195205.42857142858,7626.571428571428,6281.428571428572,183175.7142857143,25871.571428571428,1535.0,6091.571428571428,3659.285714285714,2600.1428571428573,177981.42857142858,17179.85714285714,74959090.36,56840858.919999994,8180887.86,9937343.58142857,62093820.97142857,12728567.77,1807276.44,6373611.415714285,5944025.688571429,3859418.6085714283,54342518.84142857,2495537.742857143,99428695.24571429,66415083.589999996,14293421.721428571,18720189.93285714,74804607.41,24487386.215714283,2828984.61,11464437.111428572,10063345.131428571,8522945.517142856,61912277.67142857,4500003.588571428,61660390.41142857,86129995.29714286,1236926.2857142857,1411768.142857143,0.4208571428571429,0.06655714285714286,17.5,19.457142857142856,0.0,0.0,0.0,0.0,0.0,5.0,6.0,350178.2810857143,1590312.5508,267288.0,9320.0,0.0,2.0,1.0,0.0,0.0,0.0,27.142857142857142,0.5714285714285714,3.857142857142857,0.0,0.7955846246124796,0.028364137463587,147.3482149579621,0.4715222847766124,0.2461020415207451,0.18290715869163565,0.41114941036179464,0.07255967396341696,0.0,0.0
2023-07-04,4675472.47,2755070.81,1920401.66,31748.0,22679.0,811693.0,339202.60120000003,79383.28571428571,37452.02285714285,163648.7142857143,149722.14285714287,7730.142857142857,6196.428571428572,138478.85714285713,25169.85714285714,3608.5714285714284,2587.8571428571427,133294.7142857143,16427.428571428572,1575.5714285714287,6154.571428571428,208844.0,194837.14285714287,7769.285714285715,6237.571428571428,183124.14285714287,25654.0,1614.7142857142858,6154.571428571428,3626.714285714286,2588.8571428571427,177882.7142857143,16910.571428571428,74924734.03428571,56722796.50571429,8441043.002857143,9760894.527142856,62035413.65857142,12753946.107142854,1942150.0328571429,6498892.964285715,5794745.522857143,3833569.007142857,54298518.1,2421484.132857143,99459542.90857144,66249629.552857146,14528887.538571429,18681025.81571429,74841101.82714286,24483066.810000002,2973649.784285714,11555237.754285714,10040172.075714286,8508273.74,61827279.96999999,4419555.318571429,60892234.87,85427043.74428572,1225748.2857142857,1410167.142857143,0.41771428571428576,0.06688571428571428,17.54285714285714,19.314285714285713,0.0,0.0,0.0,0.0,0.0,6.0,5.0,359152.3344285715,1581199.0588,580850.0,17415.0,0.0,2.0,2.0,0.0,0.0,0.0,27.285714285714285,0.8571428571428571,3.7142857142857144,0.0,0.7835930852009839,0.027940366616442423,147.26825217336525,0.4717872600025554,0.24668129529651517,0.1799584968330631,0.4107395931260825,0.07254937407427405,0.0,0.0
2023-07-05,4753496.899999999,2800748.54,1952748.36,32125.0,22920.0,820797.0,341917.1201,80255.0,37856.39571428571,162396.57142857142,148355.0,7881.571428571428,6160.0,137485.14285714287,24911.428571428572,3587.5714285714284,2572.4285714285716,132230.2857142857,16124.714285714286,1667.2857142857142,6214.285714285715,208628.57142857142,194492.7142857143,7925.285714285715,6210.571428571428,183149.42857142858,25413.428571428572,1711.0,6214.285714285715,3615.1428571428573,2573.4285714285716,177823.2857142857,16625.714285714286,74979617.9142857,56700903.69857143,8662394.957142856,9616319.26,62071455.37,12774211.39,2074200.6714285712,6588194.281428571,5679599.334285714,3805554.214285714,54317655.36142857,2380462.8928571427,99519398.43000002,66077016.46571428,14758688.5,18683693.462857146,74927838.89142857,24457608.381428573,3121863.7100000004,11636824.790000001,10063335.984285714,8489191.764285713,61742639.20142857,4331591.83,60525089.21285714,85064869.72857143,1219873.4285714286,1410031.7142857143,0.41457142857142854,0.06721428571428571,17.514285714285716,19.271428571428572,0.0,0.0,0.0,0.0,0.0,7.0,4.0,368126.38777142856,1610831.2399,580850.0,17415.0,0.0,2.0,2.0,0.0,0.0,0.0,27.428571428571427,1.1428571428571428,3.5714285714285716,0.0,0.7784004382360997,0.02792407866987818,147.96877509727625,0.47170139822173957,0.2465828863804388,0.1775693135150337,0.410802489426258,0.07192959778726268,0.0,0.0
2023-07-06,5051388.49,3007532.8200000003,2043855.67,34268.0,24334.0,847010.0,351138.7633,81888.71428571429,38891.71428571428,160055.57142857142,145879.85714285713,8053.428571428572,6122.285714285715,135433.0,24622.571428571428,3566.1428571428573,2556.1428571428573,130076.28571428571,15803.57142857143,1790.5714285714287,6262.857142857143,208345.2857142857,194015.85714285713,8143.857142857143,6185.571428571428,183139.0,25140.714285714286,1880.4285714285713,6263.428571428572,3606.4285714285716,2557.1428571428573,177652.14285714287,16320.142857142857,74873541.2757143,56493631.735714294,8893026.118571429,9486883.422857143,61985291.08714286,12755263.578571428,2251609.838571429,6641416.277142857,5580155.601428571,3776517.8242857144,54153525.64285714,2337329.4785714285,99421715.1157143,65730430.03000001,14989901.057142857,18701384.027142856,74906471.19285715,24382257.307142854,3317234.0457142857,11672667.011428574,10103263.26,8467910.768571429,61485973.891428575,4241679.531428572,59940006.77714286,84488180.6157143,1210474.142857143,1409003.7142857143,0.4114285714285714,0.06754285714285714,17.17142857142857,18.8,0.0,1.0,1.0,0.0,0.0,6.571428571428571,3.0,377100.44111428567,1692716.9066999997,792708.0,23222.0,1.0,1.0,2.0,0.0,0.0,0.0,27.571428571428573,1.4285714285714286,3.4285714285714284,0.0,0.7682226688251714,0.0287292948135205,147.40832525971751,0.4749337515548104,0.24690957917421796,0.1741951088981556,0.40461264740301134,0.06951331579329785,0.0,0.0
2023-07-07,5123929.37,3062051.5,2061877.87,34847.0,24641.0,847279.0,350924.7077,81146.14285714286,38793.31428571429,157940.42857142858,143616.42857142858,8230.857142857143,6093.142857142857,133550.0,24390.428571428572,3549.4285714285716,2543.714285714286,128085.71428571429,15530.714285714286,1914.857142857143,6316.0,207980.14285714287,193443.2857142857,8367.285714285714,6169.571428571428,182997.85714285713,24916.85714285714,2050.1428571428573,6317.142857142857,3602.8571428571427,2544.714285714286,177344.85714285713,16055.0,74926710.35714285,56283141.61142857,9124342.227142857,9519226.518571429,62027994.28285714,12766525.982857142,2426641.4685714287,6697700.758571429,5622065.642857143,3767740.1642857143,53979287.16714286,2301085.0628571426,99339629.63857143,65384497.24142857,15227800.462857142,18727331.93142857,74874483.02714285,24332956.51285714,3511821.194285714,11715979.26857143,10148821.057142856,8449090.162857143,61213840.77857143,4167887.0871428577,59505886.03714286,83918805.31571428,1201340.0,1408028.2857142857,0.4082857142857143,0.06787142857142857,17.357142857142858,17.95714285714286,0.0,2.0,2.0,0.0,0.0,6.0,2.142857142857143,386074.4944571429,1710953.1623,720130.0,21022.0,1.0,1.0,1.0,0.0,0.0,0.0,27.714285714285715,1.7142857142857142,3.2857142857142856,0.0,0.7594014813227362,0.029082510011460217,147.04076018021638,0.47806726136089567,0.2457520666248746,0.16891379161859843,0.4024016962591348,0.06848742095365769,0.0,0.0
2023-07-08,5078473.58,3043113.38,2035360.2,34815.0,24552.0,834937.0,342906.2275,78777.71428571429,37729.01714285714,156748.7142857143,142125.57142857142,8525.57142857143,6097.571428571428,132457.57142857142,24291.14285714286,3558.714285714286,2538.8571428571427,126798.57142857143,15327.0,2100.285714285714,6425.285714285715,208300.14285714287,193454.57142857142,8658.57142857143,6187.0,183406.85714285713,24828.14285714286,2230.8571428571427,6427.714285714285,3625.285714285714,2539.8571428571427,177550.7142857143,15860.57142857143,75192251.58714285,56250331.32571429,9384504.48,9557415.78,62244819.79857142,12817761.785714285,2600291.5314285713,6784212.951428571,5669308.257142858,3761199.667142857,53975220.00714286,2272349.1714285715,99517231.16285716,65222313.730000004,15528471.129999999,18766446.301428575,75062943.95428571,24324617.2,3747322.4557142854,11781148.674285714,10204274.61,8435263.835714286,61111346.891428575,4108204.694285714,59291924.60571428,83616904.17857143,1195733.5714285714,1411188.5714285714,0.4051428571428572,0.0682,18.071428571428573,17.957142857142856,0.0,3.0,3.0,0.0,0.0,5.285714285714286,1.4285714285714286,395048.5478,1692453.9725,720130.0,21022.0,1.0,1.0,1.0,0.0,0.0,0.0,27.857142857142858,1.8571428571428572,3.142857142857143,0.0,0.7525137147563852,0.02940581145643324,145.87027373258653,0.47893008174900803,0.24442982678956526,0.16314138478089713,0.4007818821812203,0.06752151450593939,0.0,0.0
