,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
24,0.009942187,0.0018821023,0.007670876,0.18839447,0.016255204,0.0018325186,0.038010705,0.0015280162,0.010642218,0.019733952,0.00047251725,0.0,0.0,0.00041903486,0.0,0.0,0.0,0.0,0.0,0.00040181645,0.021033669,0.030895151,0.60452765,0.032550137,0.0018152985,0.01105054,0.00094199966
25,0.016784318,0.0017420609,0.0048462613,0.16769962,0.019864935,0.0020499672,0.043897297,0.00052492175,0.012998396,0.0,0.0,0.0,0.0,0.00052010297,0.00047022148,0.0,0.0,0.0,0.0,0.00023009669,2.9871833e-05,0.027860587,0.6474014,0.03031169,0.0011232476,0.015308105,0.006336823
26,0.009787833,0.0043806797,0.0036326707,0.12404791,0.012492629,0.0018976232,0.03420337,0.00040041475,0.014146536,0.0003316577,0.0,0.0,0.0,0.0012022611,0.00107152,4.9756027e-06,0.010404573,0.0,0.00019851842,0.00010667903,0.0012168428,0.0066701784,0.73907024,0.026511274,0.0010330731,0.0011614073,0.0060271467
27,0.002529011,0.0015188591,0.0024297773,0.09443009,0.005302568,0.0025725174,0.002908268,0.00027092095,0.00085579517,0.002299497,0.0004186015,0.0,0.0,0.00012588095,1.0147426e-06,6.696957e-06,0.0,0.0,0.00069096114,0.003166181,0.0021713155,0.376331,0.47703385,0.022969682,0.00017246976,0.0016825817,0.00011252996
28,0.0027318487,0.0016351569,0.003357139,0.095544636,0.01011661,0.00089545106,0.0049733766,0.0009633067,0.0031603416,0.0025502108,1.1535371e-07,1.2317867e-09,0.0,0.00049618573,1.906583e-09,2.8376598e-06,3.2318248e-08,0.0,0.00026615805,0.0,0.0061431974,0.4014698,0.44514757,0.019930463,0.00032653692,0.00028654555,2.4873166e-06
29,0.0024733697,0.0015543955,0.0035111946,0.076691024,0.015766189,0.00073355186,0.0048293523,0.002730279,0.006086546,0.0016589755,0.00013169461,0.0,0.0,1.3234772e-05,2.9767e-06,2.2700828e-09,4.0475957e-06,0.0,1.4393323e-09,0.0,0.010228654,0.31499493,0.53946614,0.018536426,0.00044217275,0.00013976918,5.019714e-06
30,0.0027348085,0.0018759595,0.002326746,0.066476405,0.008165087,0.0002004545,0.0029639446,5.6485176e-05,0.0037128953,0.0043569854,0.00020585602,0.0,0.0,0.00019160348,3.7627854e-06,5.874648e-07,5.3718617e-07,0.0,3.857044e-06,0.0,0.034596305,0.19412394,0.6644166,0.01316085,0.0001879948,0.000105362145,0.00013294419
31,0.004246679,0.0024697566,0.0041884393,0.10726269,0.011108945,0.0021495074,0.0030829443,0.0005115448,0.004712764,0.010105231,1.5304373e-06,0.0,0.0,5.8815687e-05,0.00056459696,7.11153e-07,0.0,0.0,0.0,1.5671947e-05,0.04652794,0.2535985,0.5161073,0.031263772,0.0019213401,5.816362e-05,4.3058724e-05
32,0.0025012498,0.00087753544,0.0034973705,0.10769701,0.010706602,0.0022227443,0.002777308,0.0005942903,0.008549071,0.0036826893,0.0,7.1751114e-05,0.0,2.3084172e-05,4.3229406e-08,6.159737e-06,4.2184945e-07,0.0,0.00081463833,0.0,0.004645402,0.20855442,0.61080915,0.027943976,0.0030359689,0.00020461385,0.0007846578
33,0.002688603,0.0019880729,0.0035315214,0.106995165,0.010052426,0.00047432847,0.0035362593,0.0002330433,0.01033619,0.004240016,7.001075e-07,0.0,0.0,2.7326636e-05,3.915489e-06,3.1154124e-07,4.074392e-07,0.0,8.181381e-06,5.084978e-05,0.012571613,0.24525197,0.55616844,0.03751767,0.0038040143,0.00036339473,0.00015559398
34,0.002961589,0.0034431515,0.002891256,0.09738575,0.0110318605,0.00039338227,0.024163648,0.000108624896,0.010441387,0.006977018,6.2323306e-05,7.22843e-05,0.0,1.2573671e-06,3.6050412e-07,2.9604527e-08,0.0,0.0,0.0,3.29616e-07,0.03556235,0.014422717,0.71616095,0.072627015,5.628502e-05,0.0011703895,6.602168e-05
35,0.0036016437,0.0013332393,0.0038174184,0.12806743,0.019147636,0.0009743856,0.014342807,0.00047197624,0.04366192,0.0057100314,1.7292914e-09,0.0,0.0,0.0010674532,1.0549914e-05,1.7716304e-05,0.0,0.0,4.76533e-07,2.6027803e-05,2.0096304e-06,0.14980178,0.55651224,0.06381485,0.006541262,0.0010417238,3.5488672e-05
36,0.004803519,0.0016019962,0.0040990156,0.116077766,0.02295311,0.000962061,0.017867174,0.0018597266,0.04394358,0.0074024107,1.357782e-07,0.0,0.0,2.0736095e-10,0.0012891237,2.7704386e-05,9.691187e-10,0.0,1.6652475e-11,4.944152e-05,4.7340465e-05,1.3079796e-05,0.708389,0.06522556,0.003288327,9.953215e-05,3.7386158e-07
37,0.0040778797,0.0013842639,0.0033521391,0.0964373,0.016595861,0.0012829021,0.010049459,0.00090225955,0.02241221,0.0014066303,9.865431e-12,3.443196e-07,0.0,5.382391e-06,0.00089433923,4.519837e-07,1.1771841e-05,0.0,2.7196797e-06,7.9494146e-07,1.6697028e-05,1.9783694e-05,0.77953416,0.059647147,0.0018461695,2.9512543e-05,8.992382e-05
38,0.012385988,0.0012762059,0.0025043509,0.59194803,0.019612633,0.0012969625,0.05493299,0.011551709,0.01380433,0.013966414,1.3931843e-08,3.3768905e-09,0.0,9.6522905e-09,0.003106523,1.8282773e-05,7.2335755e-11,0.0,3.5607227e-05,1.1790163e-06,0.0005726696,2.6552252e-06,0.24467579,0.017989205,0.006714972,0.0036021408,1.3732274e-06
39,0.02025172,0.0010107079,0.0028852401,0.35496414,0.017363658,0.001176768,0.038453285,0.015044752,0.044947516,0.009756849,0.0,2.7932903e-10,0.0,8.392096e-10,0.0018304982,2.1631906e-06,5.927121e-10,0.0,3.6294703e-05,1.0773846e-06,4.9659644e-05,5.8011265e-05,0.48550558,0.0032134594,0.00071607775,0.0025880956,0.00014451647
40,0.018919086,0.0009865646,0.0048107933,0.4784522,0.012508902,0.0010310552,0.06748853,0.008302986,0.018358408,0.031352706,6.152067e-05,0.0,0.0,0.0,0.0018015775,0.0,0.0001508443,0.0,0.0,0.0,0.000117320196,0.00085701264,0.32969928,0.01916409,0.001560967,0.00426486,0.000111284615
41,0.009254109,0.00015575511,0.0016228501,0.056192894,0.0120016765,0.00021574445,0.31713516,0.004437446,0.023862755,0.00062125234,3.9842496e-05,5.121882e-05,0.0,3.3996182e-06,0.0015213013,1.5664341e-06,3.855418e-06,0.0,1.0944781e-09,1.0033586e-07,9.813209e-05,5.124744e-05,0.53925806,0.032604408,0.00033228775,0.0004706466,6.440823e-05
42,0.005056736,0.0016279852,0.00037717124,0.06710326,0.0007390106,0.0005346853,0.5751274,0.0006775082,0.012097914,0.0003541408,0.00017043186,0.0,0.0,5.590178e-08,0.0019506878,0.0,6.7870243e-09,0.0,0.00021285196,1.6730044e-05,1.6723719e-07,0.00075626164,0.3082423,0.018511556,0.0054019433,0.0009966989,4.4507793e-05
