,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
25,0.0007644222,0.0032938828,0.0074796616,0.15970126,0.00364198,0.0011870249,0.000475564,0.0004594655,0.00043591222,0.0057250927,0.0015783069,0.014325587,0.0,0.0010141109,1.5347552e-05,7.717736e-08,2.9938e-08,2.1060465e-07,1.7657958e-05,1.2365967e-05,0.00010349662,0.0010105385,0.5518166,0.24274398,0.001217458,3.5862533e-05,0.0029441302
26,0.00092656055,0.0035214953,0.010334835,0.16466314,0.007748218,0.0013068873,0.00039387174,0.0005926416,0.00014926076,0.0065629124,0.0017166156,0.0008833651,0.0,0.00030966435,2.4437622e-06,0.0006586721,5.27106e-05,0.0,0.00032195295,9.832892e-06,0.00021293487,0.0013917319,0.48467466,0.30586818,0.00015205373,0.0005318127,0.007013665
27,0.0007175477,0.0010718383,0.007421458,0.14495166,0.0035887423,0.00091436895,5.9930506e-05,0.00045109043,0.00063672813,0.008372846,0.0006311158,7.449191e-08,0.0,3.9646067e-05,9.619971e-08,0.0020863372,0.0,0.0,1.262997e-10,1.7707423e-10,0.00023880362,0.0006606443,0.48927048,0.33762655,0.00016850574,0.00021407384,0.0008774737
28,0.0007254417,0.00030518032,0.011117013,0.17314433,0.006071178,0.0007538649,0.00025315894,0.0019793138,9.706174e-05,0.00286918,0.0014521889,1.3825374e-05,0.0,0.0015851122,8.531167e-10,0.0061602253,1.9616682e-12,0.0,3.4747995e-05,4.5860316e-09,0.00022805472,0.0008086588,0.4959386,0.25095147,0.00042206002,0.00028149848,0.044807818
29,0.0007832404,0.0004865901,0.013386644,0.11604349,0.0044091833,0.00048797223,0.00024735613,0.00021733965,7.618468e-05,0.003605532,0.0008018649,0.0011468353,0.0,0.003109957,3.0759296e-08,0.0056335423,3.117225e-09,1.5305782e-10,0.0,9.1877645e-08,0.0004896195,0.0004932789,0.4903585,0.2179921,0.04111026,0.00024650586,0.098873936
30,0.0006398601,0.000453461,0.008116523,0.08252126,0.002461599,0.00079275866,0.0019829397,0.001670121,0.026116041,0.010306536,0.0024824226,0.0,0.0,2.362206e-10,2.7938939e-05,0.0017150815,7.252482e-12,0.0,1.438243e-05,6.314633e-08,0.00011060571,0.000620603,0.2375381,0.5823188,0.039482012,0.00025733272,0.0003715009
31,0.0010104056,0.0011947342,0.004402744,0.058560986,0.0030297886,0.0011393618,4.3112937e-05,0.0022511408,0.0048112813,2.5031253e-05,0.0015916545,0.0,0.0,7.9799654e-05,8.455363e-08,0.00028066407,1.0649642e-11,0.0,0.000939839,0.0,0.00013234315,0.0005954766,0.2767018,0.6113271,0.026893219,0.00092909177,0.0040603303
32,0.002381631,0.0022984901,0.0048158867,0.14267851,0.0041251946,0.002122424,0.000754023,0.002201611,2.1589442e-05,1.5510777e-07,0.0016133604,1.5106962e-10,0.0,1.645211e-05,2.4585097e-06,5.203219e-06,7.727921e-06,0.0,0.020112498,2.0514917e-06,0.0009506373,0.00019368046,0.19102843,0.6049571,0.015998935,0.0024792585,0.0012327383
33,0.0044140685,0.0068909,0.005045564,0.08667818,0.004705011,0.0034445412,0.0032082733,0.0011769817,0.00039812547,0.00635532,0.0005237616,0.0,0.0,0.00033070985,0.00016846888,0.00062543486,0.0,0.0,0.0051346663,0.000234285,9.77064e-05,0.000538249,0.17492193,0.68624467,0.007732269,0.0003437104,0.00078720564
34,0.005294952,0.0073059066,0.0027256457,0.08786248,0.0031880913,0.0023559332,0.0036215063,0.00087294425,0.00095753884,0.0061655017,0.00018761319,0.0,0.0,0.00068102,3.1908046e-05,0.00067951274,0.0,0.0,1.7580965e-07,6.341385e-05,0.0004015149,0.00075261324,0.09385345,0.7776196,0.0022656156,0.00036512176,0.0027480163
35,0.0059377854,0.0071788975,0.003958634,0.09599163,0.0034208891,0.0027356395,0.0035876678,0.00072810735,0.001078716,0.0077397428,0.00040385182,0.0,0.0,0.00019084295,1.168989e-05,0.0071885483,0.0,7.94832e-06,5.955361e-05,0.0,0.00036060024,0.00044371732,0.0843978,0.77214366,0.00023754728,0.00053597684,0.0016604726
36,0.0052038156,0.0067361104,0.0038037803,0.10802735,0.00584859,0.0024440952,0.002554359,0.0012614782,0.00078594236,0.011211086,5.648115e-05,0.0,0.0,0.002356936,2.2900518e-05,0.00047572446,0.0,0.0,0.008955562,1.668736e-05,0.00051290507,0.00067987497,0.09161028,0.73759735,0.008575167,0.0003055684,0.0009580016
37,0.0044217515,0.0068325447,0.0040734382,0.064969294,0.0033437447,0.0016819183,0.0029972114,0.0003850135,0.0005717848,0.00073407224,1.1649361e-06,0.0,0.0,0.008606864,6.1198196e-05,0.00021015522,7.720536e-07,0.0,0.012791707,1.2786547e-05,0.00013912244,0.0006797013,0.15711823,0.71883476,0.010264744,0.00031929286,0.00094875635
38,0.0054464536,0.0006462213,0.00044410824,0.15939203,0.0034394902,0.0023182684,0.006144954,0.0004013978,0.00021037195,0.028122842,0.00089008873,0.0,0.0,0.0069763623,8.8303095e-06,0.00021702606,0.0,0.0,0.0,0.0,0.000376441,0.002086082,0.48786032,0.28978908,0.00047105152,0.00030818046,0.0044502313
39,0.00432716,0.0002762286,0.00050014135,0.10668427,0.001764677,0.0016316905,0.004799851,0.00027068765,7.544998e-05,0.0010540008,0.0002887061,0.0,0.0,0.014269763,2.5330437e-05,3.8316066e-05,0.0,1.1159417e-10,0.0003775708,1.7453946e-06,4.878817e-06,0.0006460842,0.43358192,0.42841348,0.0003767038,0.00026365096,0.00032759385
